TYear,TMonth,Material,Projected Sales,Category,Actual Sales,Dawlance Prediction,MonthOfPrediction,YearOfPrediction
2022,2,F01000000249,16.0,SDA,289.0,200.0,11,2021
2022,2,F12042000550,17.0,SDA,63.0,0.0,11,2021
2022,2,F12017000622,23.0,SDA,125.0,200.0,11,2021
2022,2,F01000000260,68.0,SDA,173.0,300.0,11,2021
2022,2,F12011000522,939.0,SDA,1603.0,1000.0,11,2021
2022,2,F01000000075,292.0,SDA,686.0,800.0,11,2021
2022,2,F01000000043,152.0,SDA,327.0,0.0,11,2021
2022,2,F01000000235,177.0,SDA,409.0,800.0,11,2021
2022,2,F12013000950,151.0,SDA,437.0,550.0,11,2021
2022,2,F01000000231,81.0,SDA,176.0,300.0,11,2021
2022,2,F01000000230,96.0,SDA,277.0,300.0,11,2021
2022,2,F01000000169,383.0,SDA,143.0,800.0,11,2021
2022,2,F12013001070,461.0,SDA,1067.0,700.0,11,2021
2022,2,F01000000234,210.0,SDA,381.0,1000.0,11,2021
2022,2,F12019000422,42.0,SDA,508.0,300.0,11,2021
2022,2,F01000000207,887.0,SDA,2870.0,2500.0,11,2021
2022,2,F01000000236,366.0,SDA,716.0,650.0,11,2021
2022,2,F01000000179,318.0,SDA,519.0,350.0,11,2021
2022,2,F01000000044,31.0,SDA,15.0,0.0,11,2021
2022,2,F01000000196,911.0,SDA,2626.0,2500.0,11,2021
2022,2,F01000000290,40.0,SDA,188.0,200.0,11,2021
2022,2,F01000000170,866.0,SDA,1125.0,1000.0,11,2021
2022,2,F01000000250,217.0,SDA,,0.0,11,2021
2022,2,F01000000280,104.0,SDA,552.0,500.0,11,2021
2022,2,NA-SDA-404,39.0,SDA,,0.0,11,2021
2022,2,F01000000287,39.0,SDA,481.0,500.0,11,2021
2022,2,F01000000285,39.0,SDA,475.0,500.0,11,2021
2022,2,NA-SDA- MC,214.0,SDA,,,11,2021
2022,2,NA-SDA-FJ,70.0,SDA,,,11,2021
2022,2,F01000000289,871.0,SDA,,0.0,11,2021
2022,2,F01000000308,214.0,SDA,1032.0,500.0,11,2021
2022,2,F01000000306,214.0,SDA,18.0,150.0,11,2021
2022,2,F01000000307,214.0,SDA,15.0,250.0,11,2021
2022,2,F01000000305,214.0,SDA,20.0,150.0,11,2021
2022,2,F01000000301,214.0,SDA,531.0,350.0,11,2021
2022,2,F01000000302,214.0,SDA,509.0,350.0,11,2021
2022,2,F01000000303,214.0,SDA,499.0,350.0,11,2021
2022,2,F01000000304,214.0,SDA,253.0,150.0,11,2021
2022,2,F01000000316,183.0,SDA,,400.0,11,2021
2022,2,F01000000318,183.0,SDA,,200.0,11,2021
2022,2,F01000000317,183.0,SDA,,300.0,11,2021
2022,2,NA-3122,186.0,SDA,,,11,2021
2022,2,F01000000314,186.0,SDA,,0.0,11,2021
2022,2,NA-9030-3,183.0,SDA,,0.0,11,2021
2022,2,NA-SDA-04,39.0,SDA,,0.0,11,2021
2022,2,F01000000319,186.0,SDA,,308.0,11,2021
2022,2,F01000000315,186.0,SDA,,200.0,11,2021
2022,3,F12014001100,0.0,SDA,,0.0,11,2021
2022,3,F01000000167,71.0,SDA,234.0,200.0,11,2021
2022,3,F01000000166,232.0,SDA,658.0,1000.0,11,2021
2022,3,F01000000197,324.0,SDA,553.0,550.0,11,2021
2022,3,F01000000278,171.0,SDA,644.0,500.0,11,2021
2022,3,F12019000300,35.0,SDA,0.0,,11,2021
2022,3,F01000000274,254.0,SDA,579.0,700.0,11,2021
2022,3,F01000000008,117.0,SDA,315.0,250.0,11,2021
2022,3,F01000000168,190.0,SDA,310.0,500.0,11,2021
2022,3,F01000000249,27.0,SDA,289.0,500.0,11,2021
2022,3,F12042000550,25.0,SDA,105.0,0.0,11,2021
2022,3,F12017000622,24.0,SDA,267.0,200.0,11,2021
2022,3,F01000000260,79.0,SDA,92.0,300.0,11,2021
2022,3,F12011000522,824.0,SDA,1138.0,700.0,11,2021
2022,3,F01000000075,252.0,SDA,343.0,800.0,11,2021
2022,3,F01000000043,152.0,SDA,228.0,0.0,11,2021
2022,3,F01000000235,181.0,SDA,192.0,410.0,11,2021
2022,3,F12013000950,138.0,SDA,405.0,500.0,11,2021
2022,3,F01000000231,89.0,SDA,193.0,400.0,11,2021
2022,3,F01000000230,87.0,SDA,166.0,400.0,11,2021
2022,3,F01000000169,403.0,SDA,788.0,800.0,11,2021
2022,3,F12013001070,486.0,SDA,537.0,500.0,11,2021
2022,3,F01000000234,200.0,SDA,419.0,500.0,11,2021
2022,3,F12019000422,40.0,SDA,161.0,250.0,11,2021
2022,3,F01000000207,860.0,SDA,1612.0,2500.0,11,2021
2022,3,F01000000236,392.0,SDA,679.0,800.0,11,2021
2022,3,F01000000179,236.0,SDA,423.0,560.0,11,2021
2022,3,F01000000044,27.0,SDA,9.0,0.0,11,2021
2022,3,F01000000196,913.0,SDA,1211.0,2500.0,11,2021
2022,3,F01000000290,41.0,SDA,158.0,300.0,11,2021
2022,3,F01000000170,786.0,SDA,414.0,790.0,11,2021
2022,3,F01000000250,217.0,SDA,,0.0,11,2021
2022,3,F01000000280,116.0,SDA,231.0,300.0,11,2021
2022,3,NA-SDA-404,48.0,SDA,,0.0,11,2021
2022,3,F01000000287,48.0,SDA,398.0,800.0,11,2021
2022,3,F01000000285,48.0,SDA,492.0,800.0,11,2021
2022,3,NA-SDA- MC,186.0,SDA,,,11,2021
2022,3,NA-SDA-FJ,78.0,SDA,,,11,2021
2022,3,F01000000289,789.0,SDA,,0.0,11,2021
2022,3,F01000000308,183.0,SDA,195.0,350.0,11,2021
2022,3,F01000000306,183.0,SDA,131.0,200.0,11,2021
2022,3,F01000000307,183.0,SDA,145.0,200.0,11,2021
2022,3,F01000000305,183.0,SDA,134.0,150.0,11,2021
2022,3,F01000000301,183.0,SDA,191.0,350.0,11,2021
2022,3,F01000000302,183.0,SDA,151.0,350.0,11,2021
2022,3,F01000000303,183.0,SDA,144.0,350.0,11,2021
2022,3,F01000000304,183.0,SDA,56.0,150.0,11,2021
2022,3,F01000000316,179.0,SDA,84.0,350.0,11,2021
2022,3,F01000000318,179.0,SDA,71.0,300.0,11,2021
2022,3,F01000000317,179.0,SDA,77.0,150.0,11,2021
2022,3,NA-3122,183.0,SDA,,,11,2021
2022,3,F01000000314,183.0,SDA,,0.0,11,2021
2022,3,NA-9030-3,179.0,SDA,,0.0,11,2021
2022,3,NA-SDA-04,48.0,SDA,,0.0,11,2021
2022,3,F01000000319,183.0,SDA,,250.0,11,2021
2022,3,F01000000315,183.0,SDA,91.0,300.0,11,2021
2022,3,New-4002,179.0,SDA,,1000.0,11,2021
2022,3,New-4002-1,179.0,SDA,,1000.0,11,2021
2022,3,New-8002,179.0,SDA,,0.0,11,2021
2022,4,F12014001100,0.0,SDA,,0.0,11,2021
2022,4,F01000000167,60.0,SDA,144.0,123.38908692075678,11,2021
2022,4,F01000000166,137.0,SDA,759.0,822.5939128050452,11,2021
2022,4,F01000000197,256.0,SDA,344.0,493.5563476830271,11,2021
2022,4,F01000000278,141.0,SDA,201.0,411.2969564025226,11,2021
2022,4,F12019000300,11.0,SDA,4.0,,11,2021
2022,4,F01000000274,232.0,SDA,225.0,493.5563476830271,11,2021
2022,4,F01000000008,104.0,SDA,245.0,246.77817384151356,11,2021
2022,4,F01000000168,146.0,SDA,239.0,411.2969564025226,11,2021
2022,4,F01000000249,0.0,SDA,159.0,411.2969564025226,11,2021
2022,4,F12042000550,7.0,SDA,40.0,0.0,11,2021
2022,4,F12017000622,58.0,SDA,262.0,246.77817384151356,11,2021
2022,4,F01000000260,37.0,SDA,80.0,400.0,11,2021
2022,4,F12011000522,687.0,SDA,888.0,658.0751302440362,11,2021
2022,4,F01000000075,219.0,SDA,375.0,411.2969564025226,11,2021
2022,4,F01000000043,111.0,SDA,150.0,0.0,11,2021
2022,4,F01000000235,137.0,SDA,129.0,115.16314779270633,11,2021
2022,4,F12013000950,148.0,SDA,503.0,452.4266520427749,11,2021
2022,4,F01000000231,18.0,SDA,119.0,769.9479023855223,11,2021
2022,4,F01000000230,37.0,SDA,32.0,400.0,11,2021
2022,4,F01000000169,279.0,SDA,-21.0,616.945434603784,11,2021
2022,4,F12013001070,451.0,SDA,527.0,493.5563476830271,11,2021
2022,4,F01000000234,133.0,SDA,222.0,1300.0,11,2021
2022,4,F12019000422,42.0,SDA,169.0,164.51878256100906,11,2021
2022,4,F01000000207,568.0,SDA,1156.0,1645.1878256100904,11,2021
2022,4,F01000000236,289.0,SDA,1003.0,1233.890869207568,11,2021
2022,4,F01000000179,166.0,SDA,210.0,246.77817384151356,11,2021
2022,4,F01000000044,18.0,SDA,2.0,0.0,11,2021
2022,4,F01000000196,594.0,SDA,885.0,2056.484782012613,11,2021
2022,4,F01000000290,35.0,SDA,65.0,300.0,11,2021
2022,4,F01000000170,705.0,SDA,438.0,822.5939128050452,11,2021
2022,4,F01000000250,186.0,SDA,,0.0,11,2021
2022,4,F01000000280,69.0,SDA,189.0,300.0,11,2021
2022,4,NA-SDA-404,37.0,SDA,,0.0,11,2021
2022,4,F01000000287,40.0,SDA,204.0,370.16726076227036,11,2021
2022,4,F01000000285,37.0,SDA,353.0,822.5939128050452,11,2021
2022,4,NA-SDA- MC,172.0,SDA,,,11,2021
2022,4,NA-SDA-FJ,71.0,SDA,,,11,2021
2022,4,F01000000289,709.0,SDA,,0.0,11,2021
2022,4,F01000000308,183.0,SDA,154.0,246.77817384151356,11,2021
2022,4,F01000000306,183.0,SDA,166.0,123.38908692075678,11,2021
2022,4,F01000000307,183.0,SDA,239.0,164.51878256100906,11,2021
2022,4,F01000000305,183.0,SDA,142.0,123.38908692075678,11,2021
2022,4,F01000000301,183.0,SDA,118.0,287.90786948176583,11,2021
2022,4,F01000000302,183.0,SDA,133.0,287.90786948176583,11,2021
2022,4,F01000000303,183.0,SDA,120.0,287.90786948176583,11,2021
2022,4,F01000000304,183.0,SDA,126.0,123.38908692075678,11,2021
2022,4,F01000000316,184.0,SDA,182.0,164.51878256100906,11,2021
2022,4,F01000000318,184.0,SDA,123.0,205.6484782012613,11,2021
2022,4,F01000000317,184.0,SDA,164.0,123.38908692075678,11,2021
2022,4,NA-3122,183.0,SDA,,,11,2021
2022,4,F01000000314,183.0,SDA,,0.0,11,2021
2022,4,NA-9030-3,181.0,SDA,,0.0,11,2021
2022,4,NA-SDA-04,40.0,SDA,,0.0,11,2021
2022,4,F01000000319,183.0,SDA,1.0,246.77817384151356,11,2021
2022,4,F01000000315,183.0,SDA,196.0,246.77817384151356,11,2021
2022,4,New-4002,184.0,SDA,,1000.0,11,2021
2022,4,New-4002-1,184.0,SDA,,500.0,11,2021
2022,4,New-8002,184.0,SDA,,0.0,11,2021
2022,2,F01000000279,,SDA,267.0,300.0,11,2021
2022,3,F01000000279,,SDA,290.0,300.0,11,2021
2022,2,F12019000200,,SDA,1.0,,11,2021
2022,1,F01000000279,,SDA,380.0,380.0,11,2021
2022,1,F12019000200,,SDA,12.0,,11,2021
2021,12,F12019000200,,SDA,18.0,,11,2021
2022,4,F01000000279,,SDA,215.0,300.0,11,2021
2022,1,F01000000008,163.0,SDA,356.0,356.0,12,2021
2022,1,F01000000043,119.0,SDA,138.0,138.0,12,2021
2022,1,F01000000044,38.0,SDA,5.0,5.0,12,2021
2022,1,F01000000075,179.0,SDA,614.0,614.0,12,2021
2022,1,F01000000166,344.0,SDA,627.0,627.0,12,2021
2022,1,F01000000167,149.0,SDA,213.0,213.0,12,2021
2022,1,F01000000168,117.0,SDA,167.0,167.0,12,2021
2022,1,F01000000169,551.0,SDA,202.0,202.0,12,2021
2022,1,F01000000170,1017.0,SDA,804.0,804.0,12,2021
2022,1,F01000000179,438.0,SDA,444.0,444.0,12,2021
2022,1,F01000000196,846.0,SDA,2493.0,2493.0,12,2021
2022,1,F01000000197,164.0,SDA,597.0,597.0,12,2021
2022,1,F01000000207,871.0,SDA,2177.0,2177.0,12,2021
2022,1,F01000000230,115.0,SDA,240.0,240.0,12,2021
2022,1,F01000000231,102.0,SDA,375.0,375.0,12,2021
2022,1,F01000000234,173.0,SDA,437.0,437.0,12,2021
2022,1,F01000000235,182.0,SDA,636.0,636.0,12,2021
2022,1,F01000000236,219.0,SDA,397.0,397.0,12,2021
2022,1,F01000000249,64.0,SDA,193.0,193.0,12,2021
2022,1,F01000000260,110.0,SDA,241.0,241.0,12,2021
2022,1,F01000000274,223.0,SDA,388.0,388.0,12,2021
2022,1,F01000000278,217.0,SDA,573.0,573.0,12,2021
2022,1,F01000000280,492.0,SDA,348.0,348.0,12,2021
2022,1,F01000000285,370.0,SDA,,0.0,12,2021
2022,1,F01000000287,414.0,SDA,,0.0,12,2021
2022,1,F01000000290,131.0,SDA,54.0,54.0,12,2021
2022,1,F01000000301,326.0,SDA,78.0,78.0,12,2021
2022,1,F01000000302,259.0,SDA,22.0,22.0,12,2021
2022,1,F01000000303,259.0,SDA,10.0,10.0,12,2021
2022,1,F01000000304,262.0,SDA,,0.0,12,2021
2022,1,F01000000305,262.0,SDA,,0.0,12,2021
2022,1,F01000000306,263.0,SDA,,0.0,12,2021
2022,1,F01000000307,263.0,SDA,,0.0,12,2021
2022,1,F01000000308,263.0,SDA,10.0,10.0,12,2021
2022,1,F01000000314,308.0,SDA,,0.0,12,2021
2022,1,F12011000522,623.0,SDA,1533.0,1533.0,12,2021
2022,1,F12013000950,146.0,SDA,374.0,374.0,12,2021
2022,1,F12013001070,274.0,SDA,679.0,679.0,12,2021
2022,1,F12014001100,5.0,SDA,,-2.0,12,2021
2022,1,F12017000622,93.0,SDA,157.0,157.0,12,2021
2022,1,F12019000300,42.0,SDA,-1.0,,12,2021
2022,1,F12019000422,93.0,SDA,238.0,238.0,12,2021
2022,1,F12042000550,51.0,SDA,29.0,29.0,12,2021
2022,2,F01000000008,234.0,SDA,465.0,300.0,12,2021
2022,2,F01000000043,126.0,SDA,327.0,0.0,12,2021
2022,2,F01000000044,52.0,SDA,15.0,0.0,12,2021
2022,2,F01000000075,242.0,SDA,686.0,800.0,12,2021
2022,2,F01000000166,424.0,SDA,458.0,1000.0,12,2021
2022,2,F01000000167,193.0,SDA,502.0,300.0,12,2021
2022,2,F01000000168,156.0,SDA,288.0,450.0,12,2021
2022,2,F01000000169,361.0,SDA,143.0,800.0,12,2021
2022,2,F01000000170,641.0,SDA,1125.0,1000.0,12,2021
2022,2,F01000000179,313.0,SDA,519.0,350.0,12,2021
2022,2,F01000000196,700.0,SDA,2626.0,2500.0,12,2021
2022,2,F01000000197,246.0,SDA,887.0,600.0,12,2021
2022,2,F01000000207,704.0,SDA,2870.0,2500.0,12,2021
2022,2,F01000000230,243.0,SDA,277.0,300.0,12,2021
2022,2,F01000000231,176.0,SDA,176.0,300.0,12,2021
2022,2,F01000000234,226.0,SDA,381.0,1000.0,12,2021
2022,2,F01000000235,324.0,SDA,409.0,800.0,12,2021
2022,2,F01000000236,333.0,SDA,716.0,650.0,12,2021
2022,2,F01000000249,133.0,SDA,289.0,200.0,12,2021
2022,2,F01000000260,135.0,SDA,173.0,300.0,12,2021
2022,2,F01000000274,296.0,SDA,449.0,1000.0,12,2021
2022,2,F01000000278,240.0,SDA,464.0,500.0,12,2021
2022,2,F01000000280,576.0,SDA,552.0,500.0,12,2021
2022,2,F01000000285,363.0,SDA,475.0,500.0,12,2021
2022,2,F01000000287,364.0,SDA,481.0,500.0,12,2021
2022,2,F01000000290,198.0,SDA,188.0,200.0,12,2021
2022,2,F01000000301,404.0,SDA,531.0,350.0,12,2021
2022,2,F01000000302,377.0,SDA,509.0,350.0,12,2021
2022,2,F01000000303,364.0,SDA,499.0,350.0,12,2021
2022,2,F01000000304,367.0,SDA,253.0,150.0,12,2021
2022,2,F01000000305,367.0,SDA,20.0,150.0,12,2021
2022,2,F01000000306,282.0,SDA,18.0,150.0,12,2021
2022,2,F01000000307,282.0,SDA,15.0,250.0,12,2021
2022,2,F01000000308,282.0,SDA,1032.0,500.0,12,2021
2022,2,F01000000314,422.0,SDA,,0.0,12,2021
2022,2,F01000000315,451.0,SDA,,200.0,12,2021
2022,2,F01000000316,385.0,SDA,,400.0,12,2021
2022,2,F01000000317,385.0,SDA,,300.0,12,2021
2022,2,F01000000318,385.0,SDA,,200.0,12,2021
2022,2,F01000000319,422.0,SDA,,308.0,12,2021
2022,2,F01000000327,385.0,SDA,,150.0,12,2021
2022,2,F12011000522,632.0,SDA,1603.0,1000.0,12,2021
2022,2,F12013000950,299.0,SDA,437.0,550.0,12,2021
2022,2,F12013001070,453.0,SDA,1067.0,700.0,12,2021
2022,2,F12014001100,13.0,SDA,,0.0,12,2021
2022,2,F12017000622,229.0,SDA,125.0,200.0,12,2021
2022,2,F12019000300,45.0,SDA,0.0,,12,2021
2022,2,F12019000422,94.0,SDA,508.0,300.0,12,2021
2022,2,F12042000550,27.0,SDA,63.0,0.0,12,2021
2022,3,F01000000008,186.0,SDA,315.0,250.0,12,2021
2022,3,F01000000043,121.0,SDA,228.0,0.0,12,2021
2022,3,F01000000044,71.0,SDA,9.0,0.0,12,2021
2022,3,F01000000075,325.0,SDA,343.0,800.0,12,2021
2022,3,F01000000166,536.0,SDA,658.0,1000.0,12,2021
2022,3,F01000000167,232.0,SDA,234.0,200.0,12,2021
2022,3,F01000000168,246.0,SDA,310.0,500.0,12,2021
2022,3,F01000000169,389.0,SDA,788.0,800.0,12,2021
2022,3,F01000000170,793.0,SDA,414.0,790.0,12,2021
2022,3,F01000000179,472.0,SDA,423.0,560.0,12,2021
2022,3,F01000000196,839.0,SDA,1211.0,2500.0,12,2021
2022,3,F01000000197,228.0,SDA,553.0,550.0,12,2021
2022,3,F01000000207,825.0,SDA,1612.0,2500.0,12,2021
2022,3,F01000000230,149.0,SDA,166.0,400.0,12,2021
2022,3,F01000000231,92.0,SDA,193.0,400.0,12,2021
2022,3,F01000000234,213.0,SDA,419.0,500.0,12,2021
2022,3,F01000000235,321.0,SDA,192.0,410.0,12,2021
2022,3,F01000000236,254.0,SDA,679.0,800.0,12,2021
2022,3,F01000000249,74.0,SDA,289.0,500.0,12,2021
2022,3,F01000000260,130.0,SDA,92.0,300.0,12,2021
2022,3,F01000000274,457.0,SDA,579.0,700.0,12,2021
2022,3,F01000000278,397.0,SDA,644.0,500.0,12,2021
2022,3,F01000000280,936.0,SDA,231.0,300.0,12,2021
2022,3,F01000000285,667.0,SDA,492.0,800.0,12,2021
2022,3,F01000000287,711.0,SDA,398.0,800.0,12,2021
2022,3,F01000000290,308.0,SDA,158.0,300.0,12,2021
2022,3,F01000000301,404.0,SDA,191.0,350.0,12,2021
2022,3,F01000000302,364.0,SDA,151.0,350.0,12,2021
2022,3,F01000000303,347.0,SDA,144.0,350.0,12,2021
2022,3,F01000000304,353.0,SDA,56.0,150.0,12,2021
2022,3,F01000000305,353.0,SDA,134.0,150.0,12,2021
2022,3,F01000000306,355.0,SDA,131.0,200.0,12,2021
2022,3,F01000000307,355.0,SDA,145.0,200.0,12,2021
2022,3,F01000000308,355.0,SDA,195.0,350.0,12,2021
2022,3,F01000000314,489.0,SDA,,0.0,12,2021
2022,3,F01000000315,518.0,SDA,91.0,300.0,12,2021
2022,3,F01000000316,487.0,SDA,84.0,350.0,12,2021
2022,3,F01000000317,487.0,SDA,77.0,150.0,12,2021
2022,3,F01000000318,487.0,SDA,71.0,300.0,12,2021
2022,3,F01000000319,489.0,SDA,,250.0,12,2021
2022,3,F01000000327,487.0,SDA,,150.0,12,2021
2022,3,F12011000522,1203.0,SDA,1138.0,700.0,12,2021
2022,3,F12013000950,251.0,SDA,405.0,500.0,12,2021
2022,3,F12013001070,463.0,SDA,537.0,500.0,12,2021
2022,3,F12014001100,11.0,SDA,,0.0,12,2021
2022,3,F12017000622,138.0,SDA,267.0,200.0,12,2021
2022,3,F12019000300,37.0,SDA,0.0,,12,2021
2022,3,F12019000422,102.0,SDA,161.0,250.0,12,2021
2022,3,F12042000550,65.0,SDA,105.0,0.0,12,2021
2022,4,F01000000008,112.0,SDA,245.0,246.77817384151356,12,2021
2022,4,F01000000043,64.0,SDA,150.0,0.0,12,2021
2022,4,F01000000044,43.0,SDA,2.0,0.0,12,2021
2022,4,F01000000075,142.0,SDA,375.0,411.2969564025226,12,2021
2022,4,F01000000166,207.0,SDA,759.0,822.5939128050452,12,2021
2022,4,F01000000167,97.0,SDA,144.0,123.38908692075678,12,2021
2022,4,F01000000168,84.0,SDA,239.0,411.2969564025226,12,2021
2022,4,F01000000169,222.0,SDA,-21.0,616.945434603784,12,2021
2022,4,F01000000170,335.0,SDA,438.0,822.5939128050452,12,2021
2022,4,F01000000179,130.0,SDA,210.0,246.77817384151356,12,2021
2022,4,F01000000196,280.0,SDA,885.0,2056.484782012613,12,2021
2022,4,F01000000197,84.0,SDA,344.0,493.5563476830271,12,2021
2022,4,F01000000207,285.0,SDA,1156.0,1645.1878256100904,12,2021
2022,4,F01000000230,71.0,SDA,32.0,400.0,12,2021
2022,4,F01000000231,52.0,SDA,119.0,769.9479023855223,12,2021
2022,4,F01000000234,129.0,SDA,222.0,1300.0,12,2021
2022,4,F01000000235,144.0,SDA,129.0,115.16314779270633,12,2021
2022,4,F01000000236,156.0,SDA,1003.0,1233.890869207568,12,2021
2022,4,F01000000249,29.0,SDA,159.0,411.2969564025226,12,2021
2022,4,F01000000260,59.0,SDA,80.0,400.0,12,2021
2022,4,F01000000274,155.0,SDA,225.0,493.5563476830271,12,2021
2022,4,F01000000278,128.0,SDA,201.0,411.2969564025226,12,2021
2022,4,F01000000280,195.0,SDA,189.0,300.0,12,2021
2022,4,F01000000285,135.0,SDA,353.0,822.5939128050452,12,2021
2022,4,F01000000287,156.0,SDA,204.0,370.16726076227036,12,2021
2022,4,F01000000290,67.0,SDA,65.0,300.0,12,2021
2022,4,F01000000301,87.0,SDA,118.0,287.90786948176583,12,2021
2022,4,F01000000302,86.0,SDA,133.0,287.90786948176583,12,2021
2022,4,F01000000303,93.0,SDA,120.0,287.90786948176583,12,2021
2022,4,F01000000304,101.0,SDA,126.0,123.38908692075678,12,2021
2022,4,F01000000305,101.0,SDA,142.0,123.38908692075678,12,2021
2022,4,F01000000306,100.0,SDA,166.0,123.38908692075678,12,2021
2022,4,F01000000307,100.0,SDA,239.0,164.51878256100906,12,2021
2022,4,F01000000308,100.0,SDA,154.0,246.77817384151356,12,2021
2022,4,F01000000314,137.0,SDA,,0.0,12,2021
2022,4,F01000000315,122.0,SDA,196.0,246.77817384151356,12,2021
2022,4,F01000000316,136.0,SDA,182.0,164.51878256100906,12,2021
2022,4,F01000000317,136.0,SDA,164.0,123.38908692075678,12,2021
2022,4,F01000000318,136.0,SDA,123.0,205.6484782012613,12,2021
2022,4,F01000000319,137.0,SDA,1.0,246.77817384151356,12,2021
2022,4,F01000000327,136.0,SDA,,370.0,12,2021
2022,4,F12011000522,244.0,SDA,888.0,658.0751302440362,12,2021
2022,4,F12013000950,133.0,SDA,503.0,452.4266520427749,12,2021
2022,4,F12013001070,254.0,SDA,527.0,493.5563476830271,12,2021
2022,4,F12014001100,6.0,SDA,,0.0,12,2021
2022,4,F12017000622,100.0,SDA,262.0,246.77817384151356,12,2021
2022,4,F12019000300,14.0,SDA,4.0,,12,2021
2022,4,F12019000422,37.0,SDA,169.0,164.51878256100906,12,2021
2022,4,F12042000550,23.0,SDA,40.0,0.0,12,2021
2022,5,F01000000008,61.0,SDA,,300.0,12,2021
2022,5,F01000000043,55.0,SDA,,0.0,12,2021
2022,5,F01000000044,31.0,SDA,,0.0,12,2021
2022,5,F01000000075,162.0,SDA,,500.0,12,2021
2022,5,F01000000166,220.0,SDA,,1000.0,12,2021
2022,5,F01000000167,60.0,SDA,,150.0,12,2021
2022,5,F01000000168,51.0,SDA,,550.0,12,2021
2022,5,F01000000169,212.0,SDA,,800.0,12,2021
2022,5,F01000000170,328.0,SDA,,1000.0,12,2021
2022,5,F01000000179,125.0,SDA,,300.0,12,2021
2022,5,F01000000196,315.0,SDA,,2500.0,12,2021
2022,5,F01000000197,82.0,SDA,,600.0,12,2021
2022,5,F01000000207,289.0,SDA,,2000.0,12,2021
2022,5,F01000000230,108.0,SDA,,400.0,12,2021
2022,5,F01000000231,54.0,SDA,,400.0,12,2021
2022,5,F01000000234,156.0,SDA,,1100.0,12,2021
2022,5,F01000000235,247.0,SDA,,140.0,12,2021
2022,5,F01000000236,125.0,SDA,,800.0,12,2021
2022,5,F01000000249,49.0,SDA,,2000.0,12,2021
2022,5,F01000000260,66.0,SDA,,400.0,12,2021
2022,5,F01000000274,246.0,SDA,,600.0,12,2021
2022,5,F01000000278,210.0,SDA,,500.0,12,2021
2022,5,F01000000280,288.0,SDA,,300.0,12,2021
2022,5,F01000000285,273.0,SDA,,1000.0,12,2021
2022,5,F01000000287,296.0,SDA,,400.0,12,2021
2022,5,F01000000290,136.0,SDA,,300.0,12,2021
2022,5,F01000000301,107.0,SDA,,350.0,12,2021
2022,5,F01000000302,101.0,SDA,,350.0,12,2021
2022,5,F01000000303,92.0,SDA,,350.0,12,2021
2022,5,F01000000304,95.0,SDA,,200.0,12,2021
2022,5,F01000000305,95.0,SDA,,200.0,12,2021
2022,5,F01000000306,94.0,SDA,,150.0,12,2021
2022,5,F01000000307,94.0,SDA,,250.0,12,2021
2022,5,F01000000308,94.0,SDA,,300.0,12,2021
2022,5,F01000000314,144.0,SDA,,0.0,12,2021
2022,5,F01000000315,153.0,SDA,,250.0,12,2021
2022,5,F01000000316,166.0,SDA,,300.0,12,2021
2022,5,F01000000317,166.0,SDA,,100.0,12,2021
2022,5,F01000000318,166.0,SDA,,300.0,12,2021
2022,5,F01000000319,144.0,SDA,,250.0,12,2021
2022,5,F01000000327,166.0,SDA,,500.0,12,2021
2022,5,F12011000522,360.0,SDA,,800.0,12,2021
2022,5,F12013000950,131.0,SDA,,600.0,12,2021
2022,5,F12013001070,285.0,SDA,,600.0,12,2021
2022,5,F12014001100,14.0,SDA,,0.0,12,2021
2022,5,F12017000622,93.0,SDA,,300.0,12,2021
2022,5,F12019000300,25.0,SDA,,,12,2021
2022,5,F12019000422,55.0,SDA,,200.0,12,2021
2022,5,F12042000550,42.0,SDA,,0.0,12,2021
2022,2,F01000000279,,SDA,267.0,300.0,12,2021
2022,3,F01000000279,,SDA,290.0,300.0,12,2021
2022,2,F12019000200,,SDA,1.0,,12,2021
2022,1,F01000000279,,SDA,380.0,380.0,12,2021
2022,1,F12019000200,,SDA,12.0,,12,2021
2022,4,F01000000279,,SDA,215.0,300.0,12,2021
2022,2,F01000000008,200.0,SDA,465.0,300.0,1,2022
2022,2,F01000000043,68.0,SDA,327.0,0.0,1,2022
2022,2,F01000000044,32.0,SDA,15.0,0.0,1,2022
2022,2,F01000000075,266.0,SDA,686.0,800.0,1,2022
2022,2,F01000000166,465.0,SDA,458.0,1000.0,1,2022
2022,2,F01000000167,175.0,SDA,502.0,300.0,1,2022
2022,2,F01000000168,159.0,SDA,288.0,450.0,1,2022
2022,2,F01000000169,244.0,SDA,143.0,800.0,1,2022
2022,2,F01000000170,470.0,SDA,1125.0,1000.0,1,2022
2022,2,F01000000179,239.0,SDA,519.0,350.0,1,2022
2022,2,F01000000196,1109.0,SDA,2626.0,2500.0,1,2022
2022,2,F01000000197,389.0,SDA,887.0,600.0,1,2022
2022,2,F01000000207,1100.0,SDA,2870.0,2500.0,1,2022
2022,2,F01000000230,213.0,SDA,277.0,300.0,1,2022
2022,2,F01000000231,180.0,SDA,176.0,300.0,1,2022
2022,2,F01000000234,210.0,SDA,381.0,1000.0,1,2022
2022,2,F01000000235,365.0,SDA,409.0,800.0,1,2022
2022,2,F01000000236,332.0,SDA,716.0,650.0,1,2022
2022,2,F01000000249,104.0,SDA,289.0,200.0,1,2022
